no,id_site,id_request,http_request,method,easylist,privacylist,postData,initiator_url,initiator_type,initiator_function,is_st_party,encoding_form,leakage_method,pii_type,st_domain,thrd_domain,referer,authorization,cookies,referer_extra,cookies_extra
2701,2795,227932.1450,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,nj.com,rlcdn.com,https://www.nj.com/,,,https://www.nj.com/,
2702,2795,227932.1490,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,nj.com,rlcdn.com,https://www.nj.com/,,,https://www.nj.com/,
2703,2880,240151.630,https://api.rlcdn.com/api/identity/envelope?pid=13587&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66,GET,False,True,,https://www.realestate.com.au/,script,e.<computed>,False,SHA256,URI,EMAIL,realestate.com.au,rlcdn.com,https://www.realestate.com.au/,,,https://www.realestate.com.au/,
2704,2880,240151.809,https://api.rlcdn.com/api/identity/envelope?pid=13587&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66,GET,False,True,,https://www.realestate.com.au/,script,e.<computed>,False,SHA256,URI,EMAIL,realestate.com.au,rlcdn.com,https://www.realestate.com.au/,,,https://www.realestate.com.au/,
2708,3048,52204.839,https://sslwidget.criteo.com/event?a=99679&v=5.16.1&p0=e%3Dce%26m%3D%255B4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66%255D%26h%3Dsha256&p1=e%3Dexd%26site_type%3Dd&p2=e%3Dvh&p3=e%3Ddis&adce=1&bundle=qiGPxF8yb1hheHg4YXJxTSUyQkNtWmlRUzY0bUVrM3RJWUw4dHlVQ2FZMlJZRXUyRmRvZm1GNnhiMDlsTjU3QU1VMXF0Q2xVdENMblBzUnRmQXhKWVUxcGdQT0d1TXlRNlA0bGFNcERJYnh6dHZEWGtRSTRFbzg4VHhia2tZT3F6Y0pUMVlEU01WUGZEZ21SQVZHMDd1SldEaDJwZyUzRCUzRA&tld=iherb.com&dy=1&fu=https%253A%252F%252Fjp.iherb.com%252F&ceid=03004101-6f23-42d0-9642-1ec91d381538&dtycbr=14235,GET,False,True,,https://jp.iherb.com/,script,nrWrapper,False,SHA256,URI,EMAIL,iherb.com,criteo.com,https://jp.iherb.com/,,,https://jp.iherb.com/,uid=ac7d90cd-dd94-49d6-b947-198c6ee0e48b
2713,3322,183076.495,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,oregonlive.com,rlcdn.com,https://www.oregonlive.com/,,,https://www.oregonlive.com/,
2714,3322,183076.507,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,oregonlive.com,rlcdn.com,https://www.oregonlive.com/,,,https://www.oregonlive.com/,
2715,3322,183076.911,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,oregonlive.com,rlcdn.com,https://www.oregonlive.com/trackandfield/2023/06/oregon-state-steeplers-grace-fetherstonhaugh-kaylee-mitchell-finish-6-7-at-ncaa-championships.html,,,https://www.oregonlive.com/trackandfield/2023/06/oregon-state-steeplers-grace-fetherstonhaugh-kaylee-mitchell-finish-6-7-at-ncaa-championships.html,
2716,3322,183076.1309,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,oregonlive.com,rlcdn.com,https://www.oregonlive.com/,,,https://www.oregonlive.com/,
2717,3322,183076.1312,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,oregonlive.com,rlcdn.com,https://www.oregonlive.com/,,,https://www.oregonlive.com/,
2718,4107,65243.783,https://api.rlcdn.com/api/identity/envelope?pid=13401&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA256,URI,EMAIL,signupgenius.com,rlcdn.com,https://www.signupgenius.com/,,,https://www.signupgenius.com/,
2719,4107,65243.1307,https://api.rlcdn.com/api/identity/envelope?pid=13401&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats.rlcdn.com/ats.js,script,anonymous,False,SHA256,URI,EMAIL,signupgenius.com,rlcdn.com,https://www.signupgenius.com/,,,https://www.signupgenius.com/,
2720,4562,167775.497,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,al.com,rlcdn.com,https://www.al.com/,,,https://www.al.com/,
2721,4562,167775.589,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,al.com,rlcdn.com,https://www.al.com/,,,https://www.al.com/,
2722,4562,167775.970,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://cdn.taboola.com/libtrc/impl.20230606-33-RELEASE.js,script,anonymous,False,SHA256,URI,EMAIL,al.com,rlcdn.com,https://www.al.com/sports/2023/06/belmont-stakes-2023-results-payouts-order-of-finish.html,,,https://www.al.com/sports/2023/06/belmont-stakes-2023-results-payouts-order-of-finish.html,
2723,4562,167775.982,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://cdn.taboola.com/libtrc/impl.20230606-33-RELEASE.js,script,anonymous,False,SHA256,URI,EMAIL,al.com,rlcdn.com,https://www.al.com/sports/2023/06/belmont-stakes-2023-results-payouts-order-of-finish.html,,,https://www.al.com/sports/2023/06/belmont-stakes-2023-results-payouts-order-of-finish.html,
2724,4562,167775.1358,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,al.com,rlcdn.com,https://www.al.com/,,,https://www.al.com/,
2725,4562,167775.1372,https://api.rlcdn.com/api/identity/v2/envelope?pid=115&it=4&iv=4e702dcf4ba0ac495bc6257865c573e25e96c78db7a468b5da1e9a456e6eea66&it=4&iv=0a523328bd88036249c5c96b04491ffe1aaea687&it=4&iv=6fc55d1445a6b8724cb1ad5f5ff66c49,GET,False,True,,https://ats-wrapper.privacymanager.io/ats-modules/f4105e35-d596-4694-b9a4-ed81ae9873a1/ats.js,script,ie,False,SHA256,URI,EMAIL,al.com,rlcdn.com,https://www.al.com/,,,https://www.al.com/,
